week_ending,sym,close,score,qual
2025-03-21,TPLPLASTEH,77.61,3,False
2025-03-28,TPLPLASTEH,74.84,0,False
2025-04-04,TPLPLASTEH,73.9,0,False
2025-04-11,TPLPLASTEH,73.64,0,False
2025-04-18,TPLPLASTEH,87.71,5,True
2025-04-25,TPLPLASTEH,83.86,2,False
2025-05-02,TPLPLASTEH,80.1,0,False
2025-05-09,TPLPLASTEH,75.21,0,False
2025-05-16,TPLPLASTEH,82.95,4,False
2025-05-23,TPLPLASTEH,85.12,5,True
2025-05-30,TPLPLASTEH,82.18,1,False
2025-06-06,TPLPLASTEH,81.93,1,False
2025-06-13,TPLPLASTEH,82.59,1,False
2025-06-20,TPLPLASTEH,78.88,0,False
2025-06-27,TPLPLASTEH,80.49,1,False
2025-07-04,TPLPLASTEH,82.64,4,False
2025-07-11,TPLPLASTEH,79.3,0,False
2025-07-18,TPLPLASTEH,80.3,0,False
2025-07-25,TPLPLASTEH,77.08,0,False
2025-08-01,TPLPLASTEH,76.96,0,False
2025-08-08,TPLPLASTEH,75.05,0,False
2025-08-15,TPLPLASTEH,75.32,1,False
2025-08-22,TPLPLASTEH,80.35,4,False
2025-08-29,TPLPLASTEH,76.7,0,False
2025-09-05,TPLPLASTEH,75.09,0,False
2025-09-12,TPLPLASTEH,74.84,0,False
2025-09-19,TPLPLASTEH,75.4,2,False
2025-09-26,TPLPLASTEH,72.72,0,False
2025-10-03,TPLPLASTEH,72.34,0,False
2025-10-10,TPLPLASTEH,71.42,0,False
2025-10-17,TPLPLASTEH,67.79,0,False
2025-10-24,TPLPLASTEH,69.31,1,False
2025-10-31,TPLPLASTEH,70.71,1,False
2025-11-07,TPLPLASTEH,67.32,0,False
2025-11-14,TPLPLASTEH,71.79,2,False
2025-11-21,TPLPLASTEH,70.86,3,False
2025-11-28,TPLPLASTEH,68.56,1,False
2025-12-05,TPLPLASTEH,67.11,0,False
2025-12-12,TPLPLASTEH,66.67,0,False
2025-12-19,TPLPLASTEH,67.49,2,False
2025-12-26,TPLPLASTEH,66.39,0,False
2026-01-02,TPLPLASTEH,66.0,0,False
2026-01-09,TPLPLASTEH,66.11,0,False
2026-01-16,TPLPLASTEH,65.96,0,False
2026-01-23,TPLPLASTEH,63.2,0,False
2026-01-30,TPLPLASTEH,61.07,0,False
2026-02-06,TPLPLASTEH,60.66,0,False
2026-02-13,TPLPLASTEH,69.77,5,False
2026-02-20,TPLPLASTEH,68.9,4,False
2026-02-27,TPLPLASTEH,67.43,1,False
2026-03-06,TPLPLASTEH,62.25,0,False
2026-03-13,TPLPLASTEH,60.22,0,False
2026-03-20,TPLPLASTEH,60.87,0,False
2026-03-27,TPLPLASTEH,54.83,0,False
2026-04-03,TPLPLASTEH,59.68,2,False
2026-04-10,TPLPLASTEH,69.23,5,False
2026-04-17,TPLPLASTEH,71.68,6,False
2026-04-24,TPLPLASTEH,66.37,3,False
2026-05-01,TPLPLASTEH,68.54,5,False
2026-05-08,TPLPLASTEH,66.8,3,False
2026-05-15,TPLPLASTEH,62.42,0,False
2026-05-22,TPLPLASTEH,63.51,1,False
2026-05-29,TPLPLASTEH,73.06,6,True
2026-06-05,TPLPLASTEH,66.54,2,False
2026-06-12,TPLPLASTEH,66.72,5,False
2026-06-19,TPLPLASTEH,66.81,3,False
2026-06-26,TPLPLASTEH,71.89,6,True
2026-07-03,TPLPLASTEH,87.16,6,True
2026-07-10,TPLPLASTEH,82.61,6,True
2026-07-17,TPLPLASTEH,79.63,4,True
2026-07-24,TPLPLASTEH,76.9,3,True
2026-07-31,TPLPLASTEH,79.31,6,True
2026-08-07,TPLPLASTEH,77.51,3,True
2026-08-14,TPLPLASTEH,77.33,4,True
2026-08-21,TPLPLASTEH,82.6,6,True
2024-07-05,TRACXN,96.85,6,True
2024-07-12,TRACXN,93.11,4,True
2024-07-19,TRACXN,90.48,0,False
2024-07-26,TRACXN,93.26,4,True
2024-08-02,TRACXN,96.86,5,True
2024-08-09,TRACXN,94.39,6,True
2024-08-16,TRACXN,93.07,5,True
2024-08-23,TRACXN,92.81,5,True
2024-08-30,TRACXN,92.85,2,True
2024-09-06,TRACXN,93.61,6,True
2024-09-13,TRACXN,92.64,1,False
2024-09-20,TRACXN,92.55,1,False
2024-09-27,TRACXN,90.9,0,False
2024-10-04,TRACXN,86.3,0,False
2024-10-11,TRACXN,87.78,2,False
2024-10-18,TRACXN,85.91,1,False
2024-10-25,TRACXN,77.69,0,False
2024-11-01,TRACXN,82.06,2,False
2024-11-08,TRACXN,81.52,0,False
2024-11-15,TRACXN,75.67,0,False
2024-11-22,TRACXN,72.82,0,False
2024-11-29,TRACXN,81.01,3,False
2024-12-06,TRACXN,83.46,4,False
2024-12-13,TRACXN,81.01,1,False
2024-12-20,TRACXN,75.35,0,False
2024-12-27,TRACXN,79.12,3,False
2025-01-03,TRACXN,79.29,3,False
2025-01-10,TRACXN,72.43,0,False
2025-01-17,TRACXN,73.84,2,False
2025-01-24,TRACXN,70.77,0,False
2025-01-31,TRACXN,70.96,2,False
2025-02-07,TRACXN,71.25,3,False
2025-02-14,TRACXN,62.84,0,False
2025-02-21,TRACXN,60.17,0,False
2025-02-28,TRACXN,53.69,0,False
2025-03-07,TRACXN,54.37,0,False
2025-03-14,TRACXN,50.11,0,False
2025-03-21,TRACXN,58.08,3,False
2025-03-28,TRACXN,52.44,0,False
2025-04-04,TRACXN,51.71,0,False
2025-04-11,TRACXN,51.76,0,False
2025-04-18,TRACXN,51.96,1,False
2025-04-25,TRACXN,54.73,3,False
2025-05-02,TRACXN,52.54,0,False
2025-05-09,TRACXN,53.05,0,False
2025-05-16,TRACXN,60.1,4,False
2025-05-23,TRACXN,63.17,5,False
2025-05-30,TRACXN,57.45,0,False
2025-06-06,TRACXN,56.81,0,False
2025-06-13,TRACXN,56.54,0,False
2025-06-20,TRACXN,56.65,0,False
2025-06-27,TRACXN,58.69,4,False
2025-07-04,TRACXN,58.02,2,False
2025-07-11,TRACXN,60.85,5,False
2025-07-18,TRACXN,59.58,2,False
2025-07-25,TRACXN,56.2,0,False
2025-08-01,TRACXN,54.95,0,False
2025-08-08,TRACXN,54.84,0,False
2025-08-15,TRACXN,51.0,0,False
2025-08-22,TRACXN,51.19,0,False
2025-08-29,TRACXN,49.57,0,False
2025-09-05,TRACXN,50.25,0,False
2025-09-12,TRACXN,51.22,2,False
2025-09-19,TRACXN,51.1,2,False
2025-09-26,TRACXN,50.06,0,False
2025-10-03,TRACXN,50.21,1,False
2025-10-10,TRACXN,51.29,3,False
2025-10-17,TRACXN,54.0,4,False
2025-10-24,TRACXN,52.49,2,False
2025-10-31,TRACXN,52.08,0,False
2025-11-07,TRACXN,48.83,0,False
2025-11-14,TRACXN,46.8,0,False
2025-11-21,TRACXN,46.39,0,False
2025-11-28,TRACXN,46.08,0,False
2025-12-05,TRACXN,40.94,0,False
2025-12-12,TRACXN,40.65,0,False
2025-12-19,TRACXN,40.29,1,False
2025-12-26,TRACXN,39.92,0,False
2026-01-02,TRACXN,40.53,2,False
2026-01-09,TRACXN,38.32,0,False
2026-01-16,TRACXN,37.51,0,False
2026-01-23,TRACXN,33.33,0,False
2026-01-30,TRACXN,35.17,2,False
2026-02-06,TRACXN,31.27,0,False
2026-02-13,TRACXN,34.9,0,False
2026-02-20,TRACXN,32.88,0,False
2026-02-27,TRACXN,33.97,2,False
2026-03-06,TRACXN,32.52,0,False
2026-03-13,TRACXN,32.77,1,False
2026-03-20,TRACXN,32.14,0,False
2026-03-27,TRACXN,26.97,0,False
2026-04-03,TRACXN,29.34,1,False
2026-04-10,TRACXN,32.83,3,False
2026-04-17,TRACXN,34.85,4,False
2026-04-24,TRACXN,33.05,1,False
2026-05-01,TRACXN,32.5,0,False
2026-05-08,TRACXN,35.61,4,False
2026-05-15,TRACXN,32.7,0,False
2026-05-22,TRACXN,32.92,1,False
2026-05-29,TRACXN,31.44,0,False
2026-06-05,TRACXN,31.78,2,False
2026-06-12,TRACXN,31.26,1,False
2026-06-19,TRACXN,30.55,0,False
2026-06-26,TRACXN,30.44,0,False
2026-07-03,TRACXN,30.29,0,False
2026-07-10,TRACXN,30.04,1,False
2026-07-17,TRACXN,30.17,2,False
2026-07-24,TRACXN,29.7,0,False
2026-07-31,TRACXN,30.35,3,False
2026-08-07,TRACXN,29.97,0,False
2026-08-14,TRACXN,29.61,0,False
2026-08-21,TRACXN,28.05,0,False
2024-12-27,TRANSRAILL,553.55,0,False
2025-01-03,TRANSRAILL,637.6,6,True
2025-01-10,TRANSRAILL,647.45,5,True
2025-01-17,TRANSRAILL,593.5,3,True
2025-01-24,TRANSRAILL,528.05,0,False
2025-01-31,TRANSRAILL,547.35,1,False
2025-02-07,TRANSRAILL,580.2,6,True
2025-02-14,TRANSRAILL,542.75,0,False
2025-02-21,TRANSRAILL,523.0,0,False
2025-02-28,TRANSRAILL,517.1,1,False
2025-03-07,TRANSRAILL,532.8,2,False
2025-03-14,TRANSRAILL,497.35,0,False
2025-03-21,TRANSRAILL,509.15,2,False
2025-03-28,TRANSRAILL,462.55,0,False
2025-04-04,TRANSRAILL,466.7,0,False
2025-04-11,TRANSRAILL,453.25,0,False
2025-04-18,TRANSRAILL,474.3,1,False
2025-04-25,TRANSRAILL,504.35,3,False
2025-05-02,TRANSRAILL,458.5,0,False
2025-05-09,TRANSRAILL,462.1,0,False
2025-05-16,TRANSRAILL,538.35,6,False
2025-05-23,TRANSRAILL,571.6,6,True
2025-05-30,TRANSRAILL,608.55,6,True
2025-06-06,TRANSRAILL,669.65,6,True
2025-06-13,TRANSRAILL,622.8,4,True
2025-06-20,TRANSRAILL,620.15,3,True
2025-06-27,TRANSRAILL,656.8,6,True
2025-07-04,TRANSRAILL,742.65,6,True
2025-07-11,TRANSRAILL,745.8,5,True
2025-07-18,TRANSRAILL,779.65,6,True
2025-07-25,TRANSRAILL,693.35,3,True
2025-08-01,TRANSRAILL,705.85,3,True
2025-08-08,TRANSRAILL,756.65,6,True
2025-08-15,TRANSRAILL,790.4,6,True
2025-08-22,TRANSRAILL,779.75,4,True
2025-08-29,TRANSRAILL,742.2,3,True
2025-09-05,TRANSRAILL,762.75,3,True
2025-09-12,TRANSRAILL,783.95,5,True
2025-09-19,TRANSRAILL,799.3,6,True
2025-09-26,TRANSRAILL,734.65,2,True
2025-10-03,TRANSRAILL,730.3,2,True
2025-10-10,TRANSRAILL,759.9,6,True
2025-10-17,TRANSRAILL,730.0,2,True
2025-10-24,TRANSRAILL,734.85,2,True
2025-10-31,TRANSRAILL,727.8,2,True
2025-11-07,TRANSRAILL,692.9,1,False
2025-11-14,TRANSRAILL,652.0,1,False
2025-11-21,TRANSRAILL,647.05,1,False
2025-11-28,TRANSRAILL,637.15,0,False
2025-12-05,TRANSRAILL,569.3,0,False
2025-12-12,TRANSRAILL,584.4,1,False
2025-12-19,TRANSRAILL,576.4,0,False
2025-12-26,TRANSRAILL,598.15,2,False
2026-01-02,TRANSRAILL,572.2,1,False
2026-01-09,TRANSRAILL,502.5,0,False
2026-01-16,TRANSRAILL,490.95,0,False
2026-01-23,TRANSRAILL,459.35,0,False
2026-01-30,TRANSRAILL,497.75,2,False
2026-02-06,TRANSRAILL,539.8,3,False
2026-02-13,TRANSRAILL,555.05,4,False
2026-02-20,TRANSRAILL,568.4,3,False
2026-02-27,TRANSRAILL,565.0,4,False
2026-03-06,TRANSRAILL,515.3,0,False
2026-03-13,TRANSRAILL,493.5,0,False
2026-03-20,TRANSRAILL,500.4,0,False
2026-03-27,TRANSRAILL,477.85,0,False
2026-04-03,TRANSRAILL,488.25,2,False
2026-04-10,TRANSRAILL,554.55,5,False
2026-04-17,TRANSRAILL,581.5,5,False
2026-04-24,TRANSRAILL,576.0,4,False
2026-05-01,TRANSRAILL,598.95,5,True
2026-05-08,TRANSRAILL,566.8,2,False
2026-05-15,TRANSRAILL,513.35,0,False
2026-05-22,TRANSRAILL,507.25,1,False
2026-05-29,TRANSRAILL,479.5,0,False
2026-06-05,TRANSRAILL,493.25,0,False
2026-06-12,TRANSRAILL,478.1,0,False
2026-06-19,TRANSRAILL,507.7,3,False
2026-06-26,TRANSRAILL,511.95,3,False
2026-07-03,TRANSRAILL,518.75,4,False
2026-07-10,TRANSRAILL,508.05,2,False
2026-07-17,TRANSRAILL,501.3,0,False
2026-07-24,TRANSRAILL,482.7,0,False
2026-07-31,TRANSRAILL,502.95,3,False
2026-08-07,TRANSRAILL,473.4,0,False
2026-08-14,TRANSRAILL,468.95,0,False
2026-08-21,TRANSRAILL,460.0,0,False
2024-07-05,TRANSWORLD,341.0,6,True
2024-07-12,TRANSWORLD,390.15,6,True
2024-07-19,TRANSWORLD,371.1,4,True
2024-07-26,TRANSWORLD,396.5,6,True
2024-08-02,TRANSWORLD,371.25,3,True
2024-08-09,TRANSWORLD,357.75,3,True
2024-08-16,TRANSWORLD,329.3,1,False
2024-08-23,TRANSWORLD,335.5,2,True
2024-08-30,TRANSWORLD,323.3,1,False
2024-09-06,TRANSWORLD,313.1,0,False
2024-09-13,TRANSWORLD,309.8,0,False
2024-09-20,TRANSWORLD,318.0,2,False
2024-09-27,TRANSWORLD,340.25,5,True
2024-10-04,TRANSWORLD,332.5,2,True
2024-10-11,TRANSWORLD,352.7,6,True
2024-10-18,TRANSWORLD,376.25,6,True
2024-10-25,TRANSWORLD,327.85,1,False
2024-11-01,TRANSWORLD,384.0,6,True
2024-11-08,TRANSWORLD,375.15,4,True
2024-11-15,TRANSWORLD,379.0,6,True
2024-11-22,TRANSWORLD,372.25,4,True
2024-11-29,TRANSWORLD,422.15,6,True
2024-12-06,TRANSWORLD,461.1,6,True
2024-12-13,TRANSWORLD,465.05,6,True
2024-12-20,TRANSWORLD,428.2,3,True
2024-12-27,TRANSWORLD,400.05,2,True
2025-01-03,TRANSWORLD,441.6,6,True
2025-01-10,TRANSWORLD,394.1,2,True
2025-01-17,TRANSWORLD,389.0,2,True
2025-01-24,TRANSWORLD,340.85,0,False
2025-01-31,TRANSWORLD,341.05,1,False
2025-02-07,TRANSWORLD,313.0,0,False
2025-02-14,TRANSWORLD,286.25,0,False
2025-02-21,TRANSWORLD,257.25,0,False
2025-02-28,TRANSWORLD,247.45,0,False
2025-03-07,TRANSWORLD,279.38,3,False
2025-03-14,TRANSWORLD,256.25,0,False
2025-03-21,TRANSWORLD,277.07,3,False
2025-03-28,TRANSWORLD,251.25,0,False
2025-04-04,TRANSWORLD,262.05,0,False
2025-04-11,TRANSWORLD,267.75,3,False
2025-04-18,TRANSWORLD,296.9,4,False
2025-04-25,TRANSWORLD,288.55,3,False
2025-05-02,TRANSWORLD,279.85,0,False
2025-05-09,TRANSWORLD,272.15,0,False
2025-05-16,TRANSWORLD,305.8,5,False
2025-05-23,TRANSWORLD,312.05,5,False
2025-05-30,TRANSWORLD,296.2,1,False
2025-06-06,TRANSWORLD,289.8,0,False
2025-06-13,TRANSWORLD,286.45,0,False
2025-06-20,TRANSWORLD,267.75,0,False
2025-06-27,TRANSWORLD,272.0,0,False
2025-07-04,TRANSWORLD,277.1,0,False
2025-07-11,TRANSWORLD,275.9,2,False
2025-07-18,TRANSWORLD,275.05,2,False
2025-07-25,TRANSWORLD,265.4,0,False
2025-08-01,TRANSWORLD,258.8,0,False
2025-08-08,TRANSWORLD,258.35,0,False
2025-08-15,TRANSWORLD,246.65,0,False
2025-08-22,TRANSWORLD,256.75,0,False
2025-08-29,TRANSWORLD,249.75,0,False
2025-09-05,TRANSWORLD,270.94,4,False
2025-09-12,TRANSWORLD,258.95,0,False
2025-09-19,TRANSWORLD,254.42,0,False
2025-09-26,TRANSWORLD,250.45,0,False
2025-10-03,TRANSWORLD,251.95,0,False
2025-10-10,TRANSWORLD,247.75,0,False
2025-10-17,TRANSWORLD,244.05,0,False
2025-10-24,TRANSWORLD,246.45,0,False
2025-10-31,TRANSWORLD,247.05,0,False
2025-11-07,TRANSWORLD,243.8,0,False
2025-11-14,TRANSWORLD,236.77,0,False
2025-11-21,TRANSWORLD,226.22,0,False
2025-11-28,TRANSWORLD,208.85,0,False
2025-12-05,TRANSWORLD,176.14,0,False
2025-12-12,TRANSWORLD,180.43,1,False
2025-12-19,TRANSWORLD,202.59,3,False
2025-12-26,TRANSWORLD,203.72,3,False
2026-01-02,TRANSWORLD,199.15,2,False
2026-01-09,TRANSWORLD,174.22,0,False
2026-01-16,TRANSWORLD,165.73,0,False
2026-01-23,TRANSWORLD,157.67,0,False
2026-01-30,TRANSWORLD,179.99,3,False
2026-02-06,TRANSWORLD,172.65,0,False
2026-02-13,TRANSWORLD,178.38,1,False
2026-02-20,TRANSWORLD,142.14,0,False
2026-02-27,TRANSWORLD,139.17,0,False
2026-03-06,TRANSWORLD,132.34,0,False
2026-03-13,TRANSWORLD,129.8,0,False
2026-03-20,TRANSWORLD,135.2,2,False
2026-03-27,TRANSWORLD,123.76,0,False
2026-04-03,TRANSWORLD,132.74,2,False
2026-04-10,TRANSWORLD,142.4,3,False
2026-04-17,TRANSWORLD,158.92,4,False
2026-04-24,TRANSWORLD,172.01,5,False
2026-05-01,TRANSWORLD,164.9,2,False
2026-05-08,TRANSWORLD,167.8,3,False
2026-05-15,TRANSWORLD,150.51,0,False
2026-05-22,TRANSWORLD,162.1,4,False
2026-05-29,TRANSWORLD,161.53,2,False
2026-06-05,TRANSWORLD,163.79,4,False
2026-06-12,TRANSWORLD,161.16,1,False
2026-06-19,TRANSWORLD,177.95,4,False
2026-06-26,TRANSWORLD,171.24,3,False
2026-07-03,TRANSWORLD,166.1,2,False
2026-07-10,TRANSWORLD,157.11,0,False
2026-07-17,TRANSWORLD,157.06,0,False
2026-07-24,TRANSWORLD,158.86,0,False
2026-07-31,TRANSWORLD,162.21,3,False
2026-08-07,TRANSWORLD,166.0,5,False
2026-08-14,TRANSWORLD,155.75,0,False
2026-08-21,TRANSWORLD,181.87,6,False
2025-07-18,TRAVELFOOD,1141.0,6,False
2025-07-25,TRAVELFOOD,1153.8,6,True
2025-08-01,TRAVELFOOD,1026.3,0,False
2025-08-08,TRAVELFOOD,1119.8,6,False
2025-08-15,TRAVELFOOD,1117.1,5,False
2025-08-22,TRAVELFOOD,1220.6,6,True
2025-08-29,TRAVELFOOD,1252.5,6,True
2025-09-05,TRAVELFOOD,1309.1,6,True
2025-09-12,TRAVELFOOD,1279.8,6,True
2025-09-19,TRAVELFOOD,1290.9,6,True
2025-09-26,TRAVELFOOD,1335.7,6,True
2025-10-03,TRAVELFOOD,1388.8,6,True
2025-10-10,TRAVELFOOD,1344.4,4,True
2025-10-17,TRAVELFOOD,1362.9,4,True
2025-10-24,TRAVELFOOD,1327.0,3,True
2025-10-31,TRAVELFOOD,1318.5,4,True
2025-11-07,TRAVELFOOD,1290.0,2,True
2025-11-14,TRAVELFOOD,1278.0,2,True
2025-11-21,TRAVELFOOD,1349.7,6,True
2025-11-28,TRAVELFOOD,1345.9,5,True
2025-12-05,TRAVELFOOD,1306.0,2,True
2025-12-12,TRAVELFOOD,1286.4,3,True
2025-12-19,TRAVELFOOD,1233.9,1,False
2025-12-26,TRAVELFOOD,1170.7,0,False
2026-01-02,TRAVELFOOD,1179.6,1,False
2026-01-09,TRAVELFOOD,1149.8,0,False
2026-01-16,TRAVELFOOD,1141.2,0,False
2026-01-23,TRAVELFOOD,1065.1,0,False
2026-01-30,TRAVELFOOD,1067.0,0,False
2026-02-06,TRAVELFOOD,1111.3,2,False
2026-02-13,TRAVELFOOD,1170.7,3,False
2026-02-20,TRAVELFOOD,1221.2,6,True
2026-02-27,TRAVELFOOD,1234.2,6,True
2026-03-06,TRAVELFOOD,1180.2,0,False
2026-03-13,TRAVELFOOD,1177.4,0,False
2026-03-20,TRAVELFOOD,1118.3,0,False
2026-03-27,TRAVELFOOD,1180.0,4,False
2026-04-03,TRAVELFOOD,1280.2,6,True
2026-04-10,TRAVELFOOD,1307.6,6,True
2026-04-17,TRAVELFOOD,1310.9,6,True
2026-04-24,TRAVELFOOD,1285.2,4,True
2026-05-01,TRAVELFOOD,1259.8,3,True
2026-05-08,TRAVELFOOD,1248.0,3,True
2026-05-15,TRAVELFOOD,1098.4,0,False
2026-05-22,TRAVELFOOD,1130.6,2,False
2026-05-29,TRAVELFOOD,1224.6,6,True
2026-06-05,TRAVELFOOD,1283.8,6,True
2026-06-12,TRAVELFOOD,1241.7,6,True
2026-06-19,TRAVELFOOD,1354.0,6,True
2026-06-26,TRAVELFOOD,1334.1,6,True
2026-07-03,TRAVELFOOD,1310.8,4,True
2026-07-10,TRAVELFOOD,1310.4,4,True
2026-07-17,TRAVELFOOD,1293.6,3,True
2026-07-24,TRAVELFOOD,1286.3,3,True
2026-07-31,TRAVELFOOD,1302.9,6,True
2026-08-07,TRAVELFOOD,1428.6,6,True
2026-08-14,TRAVELFOOD,1364.9,4,True
2026-08-21,TRAVELFOOD,1307.2,2,True
2024-07-05,TREL,49.0,6,True
2024-07-12,TREL,47.82,6,True
2024-07-19,TREL,46.69,4,True
2024-07-26,TREL,45.47,0,False
2024-08-02,TREL,52.59,6,True
2024-08-09,TREL,47.36,3,True
2024-08-16,TREL,47.76,4,True
2024-08-23,TREL,50.14,6,True
2024-08-30,TREL,48.72,3,True
2024-09-06,TREL,47.51,2,True
2024-09-13,TREL,45.86,0,False
2024-09-20,TREL,44.5,0,False
2024-09-27,TREL,43.94,0,False
2024-10-04,TREL,41.94,0,False
2024-10-11,TREL,42.29,0,False
2024-10-18,TREL,41.76,0,False
2024-10-25,TREL,39.64,1,False
2024-11-01,TREL,40.68,2,False
2024-11-08,TREL,39.59,0,False
2024-11-15,TREL,35.74,0,False
2024-11-22,TREL,36.51,1,False
2024-11-29,TREL,37.29,2,False
2024-12-06,TREL,38.0,2,False
2024-12-13,TREL,43.63,6,True
2024-12-20,TREL,39.61,0,False
2024-12-27,TREL,38.81,0,False
2025-01-03,TREL,40.05,3,False
2025-01-10,TREL,37.41,0,False
2025-01-17,TREL,37.65,2,False
2025-01-24,TREL,36.67,0,False
2025-01-31,TREL,34.97,0,False
2025-02-07,TREL,33.42,0,False
2025-02-14,TREL,29.12,0,False
2025-02-21,TREL,30.56,1,False
2025-02-28,TREL,28.63,0,False
2025-03-07,TREL,28.34,0,False
2025-03-14,TREL,31.54,3,False
2025-03-21,TREL,33.06,4,False
2025-03-28,TREL,34.17,4,False
2025-04-04,TREL,35.66,5,False
2025-04-11,TREL,35.07,3,False
2025-04-18,TREL,36.53,5,False
2025-04-25,TREL,33.54,0,False
2025-05-02,TREL,33.2,0,False
2025-05-09,TREL,32.42,0,False
2025-05-16,TREL,35.86,5,False
2025-05-23,TREL,34.12,0,False
2025-05-30,TREL,33.53,0,False
2025-06-06,TREL,34.27,4,False
2025-06-13,TREL,33.74,0,False
2025-06-20,TREL,32.49,0,False
2025-06-27,TREL,34.9,5,False
2025-07-04,TREL,36.17,5,False
2025-07-11,TREL,34.1,0,False
2025-07-18,TREL,35.54,5,False
2025-07-25,TREL,33.77,0,False
2025-08-01,TREL,33.65,1,False
2025-08-08,TREL,33.57,1,False
2025-08-15,TREL,33.28,0,False
2025-08-22,TREL,33.2,0,False
2025-08-29,TREL,31.86,0,False
2025-09-05,TREL,32.83,2,False
2025-09-12,TREL,32.26,0,False
2025-09-19,TREL,32.29,0,False
2025-09-26,TREL,31.95,0,False
2025-10-03,TREL,30.81,0,False
2025-10-10,TREL,29.92,0,False
2025-10-17,TREL,29.16,0,False
2025-10-24,TREL,29.23,0,False
2025-10-31,TREL,28.74,0,False
2025-11-07,TREL,28.94,0,False
2025-11-14,TREL,27.11,0,False
2025-11-21,TREL,26.7,0,False
2025-11-28,TREL,26.41,0,False
2025-12-05,TREL,25.33,0,False
2025-12-12,TREL,27.87,3,False
2025-12-19,TREL,30.11,5,False
2025-12-26,TREL,28.76,3,False
2026-01-02,TREL,28.39,1,False
2026-01-09,TREL,26.42,0,False
2026-01-16,TREL,25.56,0,False
2026-01-23,TREL,25.06,1,False
2026-01-30,TREL,27.01,3,False
2026-02-06,TREL,23.21,0,False
2026-02-13,TREL,23.5,0,False
2026-02-20,TREL,23.53,0,False
2026-02-27,TREL,24.36,3,False
2026-03-06,TREL,24.0,0,False
2026-03-13,TREL,24.75,3,False
2026-03-20,TREL,25.21,4,False
2026-03-27,TREL,24.39,1,False
2026-04-03,TREL,24.95,4,False
2026-04-10,TREL,26.85,5,False
2026-04-17,TREL,28.57,6,False
2026-04-24,TREL,26.22,3,False
2026-05-01,TREL,26.71,3,False
2026-05-08,TREL,28.62,6,False
2026-05-15,TREL,24.95,0,False
2026-05-22,TREL,24.73,1,False
2026-05-29,TREL,25.56,3,False
2026-06-05,TREL,25.4,0,False
2026-06-12,TREL,25.53,0,False
2026-06-19,TREL,26.07,5,False
2026-06-26,TREL,26.56,5,False
2026-07-03,TREL,26.6,5,False
2026-07-10,TREL,25.52,0,False
2026-07-17,TREL,24.12,0,False
2026-07-24,TREL,24.32,0,False
2026-07-31,TREL,24.25,1,False
2026-08-07,TREL,25.4,4,False
2026-08-14,TREL,25.93,4,False
2026-08-21,TREL,27.05,6,False
2024-07-05,TRIDENT,38.19,0,False
2024-07-12,TRIDENT,37.71,0,False
2024-07-19,TRIDENT,36.98,0,False
2024-07-26,TRIDENT,37.75,3,False
2024-08-02,TRIDENT,38.21,1,False
2024-08-09,TRIDENT,37.88,0,False
2024-08-16,TRIDENT,37.09,0,False
2024-08-23,TRIDENT,37.74,3,False
2024-08-30,TRIDENT,36.98,0,False
2024-09-06,TRIDENT,36.86,0,False
2024-09-13,TRIDENT,36.65,0,False
2024-09-20,TRIDENT,36.09,0,False
2024-09-27,TRIDENT,35.67,0,False
2024-10-04,TRIDENT,35.59,0,False
2024-10-11,TRIDENT,35.3,1,False
2024-10-18,TRIDENT,35.13,0,False
2024-10-25,TRIDENT,31.94,0,False
2024-11-01,TRIDENT,35.13,3,False
2024-11-08,TRIDENT,33.38,0,False
2024-11-15,TRIDENT,31.78,0,False
2024-11-22,TRIDENT,31.44,0,False
2024-11-29,TRIDENT,33.95,3,False
2024-12-06,TRIDENT,34.46,4,False
2024-12-13,TRIDENT,36.57,6,True
2024-12-20,TRIDENT,34.27,0,False
2024-12-27,TRIDENT,33.17,0,False
2025-01-03,TRIDENT,34.09,2,False
2025-01-10,TRIDENT,31.43,0,False
2025-01-17,TRIDENT,32.11,2,False
2025-01-24,TRIDENT,31.06,0,False
2025-01-31,TRIDENT,31.1,2,False
2025-02-07,TRIDENT,30.35,0,False
2025-02-14,TRIDENT,27.8,0,False
2025-02-21,TRIDENT,27.84,0,False
2025-02-28,TRIDENT,25.79,0,False
2025-03-07,TRIDENT,25.36,0,False
2025-03-14,TRIDENT,24.39,0,False
2025-03-21,TRIDENT,25.61,2,False
2025-03-28,TRIDENT,24.27,0,False
2025-04-04,TRIDENT,26.53,3,False
2025-04-11,TRIDENT,26.08,3,False
2025-04-18,TRIDENT,27.28,4,False
2025-04-25,TRIDENT,27.89,3,False
2025-05-02,TRIDENT,26.6,0,False
2025-05-09,TRIDENT,26.74,0,False
2025-05-16,TRIDENT,29.38,5,False
2025-05-23,TRIDENT,32.27,6,False
2025-05-30,TRIDENT,31.79,5,False
2025-06-06,TRIDENT,30.88,3,False
2025-06-13,TRIDENT,30.71,2,False
2025-06-20,TRIDENT,29.58,0,False
2025-06-27,TRIDENT,31.54,6,False
2025-07-04,TRIDENT,31.24,6,False
2025-07-11,TRIDENT,31.7,5,False
2025-07-18,TRIDENT,31.48,4,False
2025-07-25,TRIDENT,31.49,6,False
2025-08-01,TRIDENT,28.9,0,False
2025-08-08,TRIDENT,27.68,0,False
2025-08-15,TRIDENT,27.97,0,False
2025-08-22,TRIDENT,28.49,0,False
2025-08-29,TRIDENT,27.37,0,False
